N,K,S,diameter,averageShortestPathLength,edges
821,4,C(821; 1; 20; 76; 202),6,4.592682926829268,3284
821,4,C(821; 1; 23; 84; 264),7,4.592682926829268,3284
821,4,C(821; 1; 33; 58; 269),7,4.592682926829268,3284
821,4,C(821; 1; 37; 59; 283),7,4.592682926829268,3284
821,4,C(821; 1; 41; 72; 168),6,4.592682926829268,3284
821,4,C(821; 1; 48; 166; 199),7,4.592682926829268,3284
821,4,C(821; 1; 54; 235; 259),6,4.592682926829268,3284
821,4,C(821; 1; 57; 126; 276),6,4.592682926829268,3284
821,4,C(821; 1; 167; 357; 389),7,4.592682926829268,3284
821,4,C(821; 1; 183; 247; 293),7,4.592682926829268,3284
821,4,C(821; 1; 184; 236; 325),7,4.592682926829268,3284
821,4,C(821; 1; 303; 355; 401),7,4.592682926829268,3284
