N,K,S,diameter,averageShortestPathLength,edges
166,4,C(166; 1; 7; 18; 63),4,2.933333333333333,664
166,4,C(166; 1; 7; 26; 68),4,2.933333333333333,664
166,4,C(166; 1; 8; 34; 46),4,2.933333333333333,664
166,4,C(166; 1; 8; 37; 49),4,2.933333333333333,664
166,4,C(166; 1; 9; 50; 71),4,2.933333333333333,664
166,4,C(166; 1; 9; 57; 72),4,2.933333333333333,664
166,4,C(166; 1; 10; 61; 67),4,2.933333333333333,664
166,4,C(166; 1; 14; 20; 71),4,2.933333333333333,664
166,4,C(166; 1; 24; 29; 37),4,2.933333333333333,664
166,4,C(166; 1; 24; 57; 68),4,2.933333333333333,664
166,4,C(166; 1; 52; 67; 74),4,2.933333333333333,664
