N,K,S,diameter,averageShortestPathLength,edges
949,4,C(949; 1; 21; 196; 312),7,4.772151898734177,3796
949,4,C(949; 1; 34; 92; 234),7,4.772151898734177,3796
949,4,C(949; 1; 48; 108; 464),7,4.772151898734177,3796
949,4,C(949; 1; 63; 219; 425),7,4.772151898734177,3796
949,4,C(949; 1; 66; 105; 413),7,4.772151898734177,3796
949,4,C(949; 1; 67; 241; 365),7,4.772151898734177,3796
949,4,C(949; 1; 85; 292; 393),7,4.772151898734177,3796
949,4,C(949; 1; 106; 150; 460),7,4.772151898734177,3796
949,4,C(949; 1; 121; 188; 270),7,4.772151898734177,3796
949,4,C(949; 1; 131; 417; 452),7,4.772151898734177,3796
949,4,C(949; 1; 186; 229; 400),7,4.772151898734177,3796
949,4,C(949; 1; 226; 286; 307),7,4.772151898734177,3796
949,4,C(949; 1; 235; 257; 326),7,4.772151898734177,3796
949,4,C(949; 1; 250; 310; 355),7,4.772151898734177,3796
