N,K,S,diameter,averageShortestPathLength,edges
2123,4,C(2123; 1; 41; 215; 356),8,5.913289349670123,8492
2123,4,C(2123; 1; 46; 403; 570),8,5.913289349670123,8492
2123,4,C(2123; 1; 58; 241; 278),8,5.913289349670123,8492
2123,4,C(2123; 1; 65; 635; 1038),8,5.913289349670123,8492
2123,4,C(2123; 1; 66; 519; 855),8,5.913289349670123,8492
2123,4,C(2123; 1; 78; 183; 480),8,5.913289349670123,8492
2123,4,C(2123; 1; 79; 525; 1007),8,5.913289349670123,8492
2123,4,C(2123; 1; 84; 626; 986),8,5.913289349670123,8492
2123,4,C(2123; 1; 98; 180; 663),8,5.913289349670123,8492
2123,4,C(2123; 1; 152; 622; 1013),8,5.913289349670123,8492
2123,4,C(2123; 1; 197; 222; 600),8,5.913289349670123,8492
2123,4,C(2123; 1; 224; 301; 1018),8,5.913289349670123,8492
2123,4,C(2123; 1; 231; 293; 789),8,5.913289349670123,8492
2123,4,C(2123; 1; 239; 969; 1004),8,5.913289349670123,8492
2123,4,C(2123; 1; 244; 542; 861),8,5.913289349670123,8492
2123,4,C(2123; 1; 302; 409; 466),8,5.913289349670123,8492
2123,4,C(2123; 1; 471; 554; 817),8,5.913289349670123,8492
2123,4,C(2123; 1; 638; 931; 1039),8,5.913289349670123,8492
2123,4,C(2123; 1; 806; 852; 985),8,5.913289349670123,8492
