N,K,S,diameter,averageShortestPathLength,edges
1445,4,C(1445; 1; 33; 121; 381),8,5.3434903047091415,5780
1445,4,C(1445; 1; 61; 148; 311),8,5.3434903047091415,5780
1445,4,C(1445; 1; 64; 325; 636),8,5.3434903047091415,5780
1445,4,C(1445; 1; 74; 210; 449),8,5.3434903047091415,5780
1445,4,C(1445; 1; 120; 371; 404),8,5.3434903047091415,5780
1445,4,C(1445; 1; 180; 284; 609),8,5.3434903047091415,5780
1445,4,C(1445; 1; 200; 634; 676),8,5.3434903047091415,5780
1445,4,C(1445; 1; 261; 429; 705),8,5.3434903047091415,5780
1445,4,C(1445; 1; 263; 379; 621),8,5.3434903047091415,5780
1445,4,C(1445; 1; 478; 537; 613),8,5.3434903047091415,5780
