N,K,S,diameter,averageShortestPathLength,edges
30,4,C(30; 1; 2; 7; 13),2,1.7241379310344827,120
30,4,C(30; 1; 2; 8; 13),2,1.7241379310344827,120
30,4,C(30; 1; 3; 6; 14),2,1.7241379310344827,120
30,4,C(30; 1; 3; 7; 12),2,1.7241379310344827,120
30,4,C(30; 1; 3; 8; 12),2,1.7241379310344827,120
30,4,C(30; 1; 3; 9; 14),2,1.7241379310344827,120
30,4,C(30; 1; 4; 7; 14),2,1.7241379310344827,120
30,4,C(30; 1; 4; 11; 13),2,1.7241379310344827,120
30,4,C(30; 1; 5; 7; 10),2,1.7241379310344827,120
30,4,C(30; 1; 5; 8; 10),2,1.7241379310344827,120
30,4,C(30; 1; 5; 10; 13),2,1.7241379310344827,120
30,4,C(30; 1; 6; 9; 13),2,1.7241379310344827,120
30,4,C(30; 1; 7; 11; 14),2,1.7241379310344827,120
30,4,C(30; 1; 9; 12; 14),2,1.7241379310344827,120
