N,K,S,diameter,averageShortestPathLength,edges
216,4,C(216; 1; 6; 32; 55),4,3.181395348837209,864
216,4,C(216; 1; 12; 58; 63),4,3.181395348837209,864
216,4,C(216; 1; 13; 18; 69),4,3.181395348837209,864
216,4,C(216; 1; 13; 48; 80),4,3.181395348837209,864
216,4,C(216; 1; 13; 58; 93),4,3.181395348837209,864
216,4,C(216; 1; 14; 24; 92),4,3.181395348837209,864
216,4,C(216; 1; 15; 41; 76),4,3.181395348837209,864
216,4,C(216; 1; 16; 44; 53),4,3.181395348837209,864
216,4,C(216; 1; 17; 75; 86),4,3.181395348837209,864
216,4,C(216; 1; 18; 28; 70),4,3.181395348837209,864
216,4,C(216; 1; 18; 28; 97),4,3.181395348837209,864
216,4,C(216; 1; 18; 49; 76),4,3.181395348837209,864
216,4,C(216; 1; 18; 83; 105),4,3.181395348837209,864
216,4,C(216; 1; 21; 28; 67),4,3.181395348837209,864
216,4,C(216; 1; 21; 89; 94),4,3.181395348837209,864
216,4,C(216; 1; 24; 81; 100),4,3.181395348837209,864
216,4,C(216; 1; 27; 34; 85),4,3.181395348837209,864
216,4,C(216; 1; 27; 48; 64),4,3.181395348837209,864
216,4,C(216; 1; 29; 39; 52),4,3.181395348837209,864
216,4,C(216; 1; 30; 35; 44),4,3.181395348837209,864
216,4,C(216; 1; 30; 37; 100),4,3.181395348837209,864
216,4,C(216; 1; 30; 44; 50),4,3.181395348837209,864
216,4,C(216; 1; 30; 49; 104),4,3.181395348837209,864
216,4,C(216; 1; 32; 55; 102),4,3.181395348837209,864
216,4,C(216; 1; 42; 51; 98),4,3.181395348837209,864
216,4,C(216; 1; 44; 79; 105),4,3.181395348837209,864
216,4,C(216; 1; 51; 70; 80),4,3.181395348837209,864
216,4,C(216; 1; 53; 60; 76),4,3.181395348837209,864
216,4,C(216; 1; 55; 64; 84),4,3.181395348837209,864
216,4,C(216; 1; 56; 83; 96),4,3.181395348837209,864
216,4,C(216; 1; 57; 62; 83),4,3.181395348837209,864
216,4,C(216; 1; 57; 66; 98),4,3.181395348837209,864
216,4,C(216; 1; 61; 81; 86),4,3.181395348837209,864
216,4,C(216; 1; 61; 90; 105),4,3.181395348837209,864
216,4,C(216; 1; 64; 97; 102),4,3.181395348837209,864
216,4,C(216; 1; 69; 85; 90),4,3.181395348837209,864
