N,K,S,diameter,averageShortestPathLength,edges
317,4,C(317; 1; 6; 63; 90),5,3.5443037974683542,1268
317,4,C(317; 1; 11; 122; 138),5,3.5443037974683542,1268
317,4,C(317; 1; 12; 62; 104),5,3.5443037974683542,1268
317,4,C(317; 1; 12; 90; 130),5,3.5443037974683542,1268
317,4,C(317; 1; 13; 108; 143),5,3.5443037974683542,1268
317,4,C(317; 1; 15; 38; 134),5,3.5443037974683542,1268
317,4,C(317; 1; 15; 53; 148),5,3.5443037974683542,1268
317,4,C(317; 1; 15; 92; 156),5,3.5443037974683542,1268
317,4,C(317; 1; 16; 85; 91),5,3.5443037974683542,1268
317,4,C(317; 1; 21; 69; 81),5,3.5443037974683542,1268
317,4,C(317; 1; 25; 58; 137),5,3.5443037974683542,1268
317,4,C(317; 1; 29; 46; 82),5,3.5443037974683542,1268
317,4,C(317; 1; 31; 81; 148),5,3.5443037974683542,1268
317,4,C(317; 1; 42; 132; 151),5,3.5443037974683542,1268
317,4,C(317; 1; 58; 97; 132),5,3.5443037974683542,1268
317,4,C(317; 1; 64; 134; 153),5,3.5443037974683542,1268
317,4,C(317; 1; 82; 139; 148),5,3.5443037974683542,1268
317,4,C(317; 1; 83; 139; 147),5,3.5443037974683542,1268
317,4,C(317; 1; 97; 118; 130),5,3.5443037974683542,1268
317,4,C(317; 1; 99; 133; 144),5,3.5443037974683542,1268
