N,K,S,diameter,averageShortestPathLength,edges
201,4,C(201; 1; 6; 22; 77),4,3.12,804
201,4,C(201; 1; 6; 22; 85),4,3.12,804
201,4,C(201; 1; 6; 55; 81),4,3.12,804
201,4,C(201; 1; 6; 59; 93),4,3.12,804
201,4,C(201; 1; 6; 64; 87),4,3.12,804
201,4,C(201; 1; 7; 18; 80),4,3.12,804
201,4,C(201; 1; 7; 30; 48),4,3.12,804
201,4,C(201; 1; 7; 32; 76),4,3.12,804
201,4,C(201; 1; 7; 58; 81),4,3.12,804
201,4,C(201; 1; 8; 34; 46),4,3.12,804
201,4,C(201; 1; 8; 35; 74),4,3.12,804
201,4,C(201; 1; 8; 39; 90),4,3.12,804
201,4,C(201; 1; 8; 51; 73),4,3.12,804
201,4,C(201; 1; 8; 61; 83),4,3.12,804
201,4,C(201; 1; 9; 30; 65),4,3.12,804
201,4,C(201; 1; 9; 31; 82),4,3.12,804
201,4,C(201; 1; 9; 38; 52),4,3.12,804
201,4,C(201; 1; 9; 38; 71),4,3.12,804
201,4,C(201; 1; 10; 43; 59),4,3.12,804
201,4,C(201; 1; 10; 65; 93),4,3.12,804
201,4,C(201; 1; 11; 29; 82),4,3.12,804
201,4,C(201; 1; 11; 39; 97),4,3.12,804
201,4,C(201; 1; 11; 42; 88),4,3.12,804
201,4,C(201; 1; 13; 18; 64),4,3.12,804
201,4,C(201; 1; 13; 49; 57),4,3.12,804
201,4,C(201; 1; 13; 61; 84),4,3.12,804
201,4,C(201; 1; 13; 70; 89),4,3.12,804
201,4,C(201; 1; 14; 22; 61),4,3.12,804
201,4,C(201; 1; 14; 24; 78),4,3.12,804
201,4,C(201; 1; 14; 37; 69),4,3.12,804
201,4,C(201; 1; 14; 38; 46),4,3.12,804
201,4,C(201; 1; 14; 51; 59),4,3.12,804
201,4,C(201; 1; 14; 51; 91),4,3.12,804
201,4,C(201; 1; 15; 34; 96),4,3.12,804
201,4,C(201; 1; 15; 58; 96),4,3.12,804
201,4,C(201; 1; 15; 79; 84),4,3.12,804
201,4,C(201; 1; 16; 25; 69),4,3.12,804
201,4,C(201; 1; 17; 23; 94),4,3.12,804
201,4,C(201; 1; 17; 29; 90),4,3.12,804
201,4,C(201; 1; 17; 39; 87),4,3.12,804
201,4,C(201; 1; 17; 43; 48),4,3.12,804
201,4,C(201; 1; 18; 28; 60),4,3.12,804
201,4,C(201; 1; 18; 43; 76),4,3.12,804
201,4,C(201; 1; 18; 43; 94),4,3.12,804
201,4,C(201; 1; 18; 64; 97),4,3.12,804
