N,K,S,diameter,averageShortestPathLength,edges
11,4,C(11; 1; 2; 3; 4),2,1.2,44
11,4,C(11; 1; 2; 3; 5),2,1.2,44
11,4,C(11; 1; 2; 4; 5),2,1.2,44
11,4,C(11; 1; 3; 4; 5),2,1.2,44
