N,K,S,diameter,averageShortestPathLength,edges
163,4,C(163; 1; 6; 21; 66),4,2.9135802469135803,652
163,4,C(163; 1; 7; 31; 58),4,2.9135802469135803,652
163,4,C(163; 1; 9; 31; 56),4,2.9135802469135803,652
163,4,C(163; 1; 11; 27; 78),4,2.9135802469135803,652
163,4,C(163; 1; 14; 32; 38),4,2.9135802469135803,652
163,4,C(163; 1; 15; 51; 70),4,2.9135802469135803,652
163,4,C(163; 1; 16; 21; 77),4,2.9135802469135803,652
163,4,C(163; 1; 18; 30; 69),4,2.9135802469135803,652
163,4,C(163; 1; 21; 26; 35),4,2.9135802469135803,652
163,4,C(163; 1; 23; 31; 73),4,2.9135802469135803,652
163,4,C(163; 1; 36; 59; 76),4,2.9135802469135803,652
163,4,C(163; 1; 42; 67; 74),4,2.9135802469135803,652
