N,K,S,diameter,averageShortestPathLength,edges
277,4,C(277; 1; 9; 65; 116),5,3.4130434782608696,1108
277,4,C(277; 1; 11; 51; 98),5,3.4130434782608696,1108
277,4,C(277; 1; 13; 45; 120),5,3.4130434782608696,1108
277,4,C(277; 1; 14; 35; 94),5,3.4130434782608696,1108
277,4,C(277; 1; 15; 40; 128),5,3.4130434782608696,1108
277,4,C(277; 1; 17; 41; 132),5,3.4130434782608696,1108
277,4,C(277; 1; 19; 48; 61),5,3.4130434782608696,1108
277,4,C(277; 1; 20; 95; 132),5,3.4130434782608696,1108
277,4,C(277; 1; 21; 47; 56),5,3.4130434782608696,1108
277,4,C(277; 1; 24; 40; 124),5,3.4130434782608696,1108
277,4,C(277; 1; 27; 37; 95),5,3.4130434782608696,1108
277,4,C(277; 1; 27; 45; 105),5,3.4130434782608696,1108
277,4,C(277; 1; 28; 67; 128),5,3.4130434782608696,1108
277,4,C(277; 1; 30; 35; 113),5,3.4130434782608696,1108
277,4,C(277; 1; 31; 109; 132),5,3.4130434782608696,1108
277,4,C(277; 1; 35; 89; 131),5,3.4130434782608696,1108
277,4,C(277; 1; 35; 90; 114),5,3.4130434782608696,1108
277,4,C(277; 1; 38; 123; 136),5,3.4130434782608696,1108
277,4,C(277; 1; 40; 75; 134),5,3.4130434782608696,1108
277,4,C(277; 1; 41; 94; 127),5,3.4130434782608696,1108
277,4,C(277; 1; 55; 66; 95),5,3.4130434782608696,1108
277,4,C(277; 1; 55; 117; 126),5,3.4130434782608696,1108
277,4,C(277; 1; 56; 80; 90),5,3.4130434782608696,1108
277,4,C(277; 1; 62; 74; 97),5,3.4130434782608696,1108
277,4,C(277; 1; 64; 76; 110),5,3.4130434782608696,1108
277,4,C(277; 1; 68; 80; 95),5,3.4130434782608696,1108
277,4,C(277; 1; 90; 102; 128),5,3.4130434782608696,1108
277,4,C(277; 1; 99; 112; 136),5,3.4130434782608696,1108
