N,K,S,diameter,averageShortestPathLength,edges
561,4,C(561; 1; 11; 120; 257),6,4.15,2244
561,4,C(561; 1; 50; 168; 190),6,4.15,2244
561,4,C(561; 1; 52; 138; 218),6,4.15,2244
561,4,C(561; 1; 62; 90; 164),6,4.15,2244
561,4,C(561; 1; 62; 193; 267),6,4.15,2244
561,4,C(561; 1; 62; 243; 266),6,4.15,2244
561,4,C(561; 1; 65; 103; 240),6,4.15,2244
561,4,C(561; 1; 101; 116; 138),6,4.15,2244
561,4,C(561; 1; 162; 179; 275),6,4.15,2244
561,4,C(561; 1; 190; 205; 240),6,4.15,2244
561,4,C(561; 1; 190; 256; 270),6,4.15,2244
