N,K,S,diameter,averageShortestPathLength,edges
43,4,C(43; 1; 2; 8; 13),3,1.9523809523809523,172
43,4,C(43; 1; 4; 6; 15),3,1.9523809523809523,172
43,4,C(43; 1; 4; 6; 17),3,1.9523809523809523,172
43,4,C(43; 1; 4; 7; 17),3,1.9523809523809523,172
43,4,C(43; 1; 4; 10; 17),3,1.9523809523809523,172
43,4,C(43; 1; 4; 10; 18),3,1.9523809523809523,172
43,4,C(43; 1; 4; 11; 17),3,1.9523809523809523,172
43,4,C(43; 1; 4; 15; 21),3,1.9523809523809523,172
43,4,C(43; 1; 4; 16; 18),3,1.9523809523809523,172
43,4,C(43; 1; 5; 7; 20),3,1.9523809523809523,172
43,4,C(43; 1; 5; 8; 20),3,1.9523809523809523,172
43,4,C(43; 1; 5; 9; 12),3,1.9523809523809523,172
43,4,C(43; 1; 5; 12; 20),3,1.9523809523809523,172
43,4,C(43; 1; 5; 13; 20),3,1.9523809523809523,172
43,4,C(43; 1; 6; 9; 13),3,1.9523809523809523,172
43,4,C(43; 1; 6; 9; 20),3,1.9523809523809523,172
43,4,C(43; 1; 6; 10; 20),3,1.9523809523809523,172
43,4,C(43; 1; 6; 16; 19),3,1.9523809523809523,172
43,4,C(43; 1; 7; 10; 15),3,1.9523809523809523,172
43,4,C(43; 1; 7; 11; 16),3,1.9523809523809523,172
43,4,C(43; 1; 7; 11; 20),3,1.9523809523809523,172
43,4,C(43; 1; 7; 15; 19),3,1.9523809523809523,172
43,4,C(43; 1; 8; 11; 15),3,1.9523809523809523,172
43,4,C(43; 1; 9; 11; 15),3,1.9523809523809523,172
43,4,C(43; 1; 9; 13; 19),3,1.9523809523809523,172
43,4,C(43; 1; 11; 15; 19),3,1.9523809523809523,172
43,4,C(43; 1; 11; 15; 20),3,1.9523809523809523,172
43,4,C(43; 1; 11; 17; 19),3,1.9523809523809523,172
