N,K,S,diameter,averageShortestPathLength,edges
536,4,C(536; 1; 21; 136; 184),6,4.0990654205607475,2144
536,4,C(536; 1; 22; 59; 189),6,4.0990654205607475,2144
536,4,C(536; 1; 23; 54; 173),6,4.0990654205607475,2144
536,4,C(536; 1; 32; 51; 264),6,4.0990654205607475,2144
536,4,C(536; 1; 34; 111; 262),6,4.0990654205607475,2144
536,4,C(536; 1; 93; 104; 136),6,4.0990654205607475,2144
536,4,C(536; 1; 109; 233; 254),6,4.0990654205607475,2144
536,4,C(536; 1; 136; 152; 163),6,4.0990654205607475,2144
536,4,C(536; 1; 150; 169; 210),6,4.0990654205607475,2144
536,4,C(536; 1; 171; 208; 264),6,4.0990654205607475,2144
536,4,C(536; 1; 219; 232; 264),6,4.0990654205607475,2144
