N,K,S,diameter,averageShortestPathLength,edges
509,4,C(509; 1; 8; 67; 114),6,4.039370078740157,2036
509,4,C(509; 1; 9; 139; 192),6,4.039370078740157,2036
509,4,C(509; 1; 12; 188; 217),6,4.039370078740157,2036
509,4,C(509; 1; 28; 74; 237),6,4.039370078740157,2036
509,4,C(509; 1; 38; 205; 249),6,4.039370078740157,2036
509,4,C(509; 1; 39; 63; 200),6,4.039370078740157,2036
509,4,C(509; 1; 72; 113; 191),6,4.039370078740157,2036
509,4,C(509; 1; 90; 190; 244),6,4.039370078740157,2036
509,4,C(509; 1; 111; 164; 195),6,4.039370078740157,2036
509,4,C(509; 1; 154; 194; 212),6,4.039370078740157,2036
509,4,C(509; 1; 155; 227; 248),6,4.039370078740157,2036
509,4,C(509; 1; 189; 202; 243),6,4.039370078740157,2036
