N,K,S,diameter,averageShortestPathLength,edges
617,4,C(617; 1; 13; 236; 268),6,4.259740259740259,2468
617,4,C(617; 1; 51; 195; 303),6,4.259740259740259,2468
617,4,C(617; 1; 53; 82; 99),6,4.259740259740259,2468
617,4,C(617; 1; 54; 64; 198),6,4.259740259740259,2468
617,4,C(617; 1; 57; 209; 241),6,4.259740259740259,2468
617,4,C(617; 1; 62; 134; 168),6,4.259740259740259,2468
617,4,C(617; 1; 68; 212; 294),6,4.259740259740259,2468
617,4,C(617; 1; 80; 184; 202),6,4.259740259740259,2468
617,4,C(617; 1; 95; 163; 208),6,4.259740259740259,2468
617,4,C(617; 1; 112; 159; 245),6,4.259740259740259,2468
617,4,C(617; 1; 121; 149; 260),6,4.259740259740259,2468
617,4,C(617; 1; 158; 217; 264),6,4.259740259740259,2468
