N,K,S,diameter,averageShortestPathLength,edges
1011,4,C(1011; 1; 29; 258; 368),7,4.859405940594059,4044
1011,4,C(1011; 1; 59; 184; 286),7,4.859405940594059,4044
1011,4,C(1011; 1; 63; 162; 431),7,4.859405940594059,4044
1011,4,C(1011; 1; 106; 233; 475),7,4.859405940594059,4044
1011,4,C(1011; 1; 124; 262; 427),7,4.859405940594059,4044
1011,4,C(1011; 1; 125; 395; 477),7,4.859405940594059,4044
1011,4,C(1011; 1; 131; 152; 340),7,4.859405940594059,4044
1011,4,C(1011; 1; 161; 256; 280),7,4.859405940594059,4044
1011,4,C(1011; 1; 162; 190; 450),7,4.859405940594059,4044
1011,4,C(1011; 1; 173; 204; 250),7,4.859405940594059,4044
1011,4,C(1011; 1; 181; 449; 500),7,4.859405940594059,4044
1011,4,C(1011; 1; 187; 244; 270),7,4.859405940594059,4044
1011,4,C(1011; 1; 215; 422; 444),7,4.859405940594059,4044
1011,4,C(1011; 1; 232; 328; 473),7,4.859405940594059,4044
1011,4,C(1011; 1; 255; 275; 448),7,4.859405940594059,4044
1011,4,C(1011; 1; 355; 377; 391),7,4.859405940594059,4044
