N,K,S,diameter,averageShortestPathLength,edges
511,4,C(511; 1; 10; 46; 207),6,4.043137254901961,2044
511,4,C(511; 1; 19; 126; 156),6,4.043137254901961,2044
511,4,C(511; 1; 22; 100; 251),6,4.043137254901961,2044
511,4,C(511; 1; 42; 136; 160),6,4.043137254901961,2044
511,4,C(511; 1; 51; 174; 209),6,4.043137254901961,2044
511,4,C(511; 1; 57; 79; 232),6,4.043137254901961,2044
511,4,C(511; 1; 62; 168; 242),6,4.043137254901961,2044
511,4,C(511; 1; 63; 101; 117),6,4.043137254901961,2044
511,4,C(511; 1; 70; 99; 178),6,4.043137254901961,2044
511,4,C(511; 1; 86; 158; 203),6,4.043137254901961,2044
511,4,C(511; 1; 89; 98; 124),6,4.043137254901961,2044
511,4,C(511; 1; 95; 217; 239),6,4.043137254901961,2044
511,4,C(511; 1; 152; 196; 214),6,4.043137254901961,2044
