Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(145; 1, 4, 31, 45)";4;2,83333;580;606399499
"C(145; 1, 11, 18, 50)";4;2,83333;580;606399499
"C(145; 1, 14, 50, 56)";4;2,83333;580;606399499
"C(145; 2, 19, 26, 58)";4;2,83333;580;606399499
"C(145; 3, 5, 23, 42)";4;2,83333;580;606399499
"C(145; 3, 10, 12, 52)";4;2,83333;580;606399499
"C(145; 3, 18, 22, 70)";4;2,83333;580;606399499
"C(145; 4, 5, 26, 33)";4;2,83333;580;606399499
"C(145; 4, 7, 17, 56)";4;2,83333;580;606399499
"C(145; 4, 11, 23, 32)";4;2,83333;580;606399499
"C(145; 4, 15, 25, 28)";4;2,83333;580;606399499
"C(145; 5, 22, 43, 52)";4;2,83333;580;606399499
"C(145; 5, 54, 61, 62)";4;2,83333;580;606399499
"C(145; 6, 10, 21, 34)";4;2,83333;580;606399499
"C(145; 7, 10, 49, 65)";4;2,83333;580;606399499
"C(145; 7, 15, 17, 67)";4;2,83333;580;606399499
"C(145; 7, 16, 29, 63)";4;2,83333;580;606399499
"C(145; 8, 10, 21, 35)";4;2,83333;580;606399499
"C(145; 8, 10, 23, 37)";4;2,83333;580;606399499
"C(145; 8, 10, 23, 63)";4;2,83333;580;606399499
"C(145; 8, 10, 52, 66)";4;2,83333;580;606399499
"C(145; 8, 22, 27, 45)";4;2,83333;580;606399499
"C(145; 8, 27, 44, 50)";4;2,83333;580;606399499
"C(145; 9, 13, 28, 29)";4;2,83333;580;606399499
"C(145; 9, 13, 32, 56)";4;2,83333;580;606399499
"C(145; 9, 14, 25, 38)";4;2,83333;580;606399499
"C(145; 10, 12, 19, 35)";4;2,83333;580;606399499
"C(145; 10, 19, 32, 46)";4;2,83333;580;606399499
"C(145; 10, 21, 23, 37)";4;2,83333;580;606399499
"C(145; 10, 21, 35, 37)";4;2,83333;580;606399499
"C(145; 10, 35, 46, 48)";4;2,83333;580;606399499
"C(145; 11, 12, 31, 58)";4;2,83333;580;606399499
"C(145; 11, 15, 16, 66)";4;2,83333;580;606399499
"C(145; 11, 15, 20, 43)";4;2,83333;580;606399499
"C(145; 11, 15, 39, 49)";4;2,83333;580;606399499
"C(145; 11, 18, 30, 50)";4;2,83333;580;606399499
"C(145; 11, 24, 30, 34)";4;2,83333;580;606399499
"C(145; 11, 24, 30, 53)";4;2,83333;580;606399499
"C(145; 11, 50, 59, 69)";4;2,83333;580;606399499
"C(145; 12, 13, 20, 71)";4;2,83333;580;606399499
"C(145; 12, 15, 17, 38)";4;2,83333;580;606399499
"C(145; 12, 15, 17, 67)";4;2,83333;580;606399499
"C(145; 12, 15, 20, 41)";4;2,83333;580;606399499
"C(145; 12, 15, 20, 46)";4;2,83333;580;606399499
"C(145; 12, 15, 22, 38)";4;2,83333;580;606399499
"C(145; 12, 15, 41, 49)";4;2,83333;580;606399499
"C(145; 12, 15, 46, 67)";4;2,83333;580;606399499
"C(145; 12, 20, 42, 68)";4;2,83333;580;606399499
"C(145; 12, 32, 66, 70)";4;2,83333;580;606399499
"C(145; 13, 14, 48, 51)";4;2,83333;580;606399499
"C(145; 13, 15, 18, 37)";4;2,83333;580;606399499
"C(145; 13, 16, 20, 41)";4;2,83333;580;606399499
"C(145; 13, 16, 20, 70)";4;2,83333;580;606399499
"C(145; 13, 17, 20, 42)";4;2,83333;580;606399499
"C(145; 13, 23, 35, 54)";4;2,83333;580;606399499
"C(145; 14, 15, 20, 47)";4;2,83333;580;606399499
"C(145; 14, 19, 32, 58)";4;2,83333;580;606399499
"C(145; 14, 58, 66, 68)";4;2,83333;580;606399499
"C(145; 15, 17, 20, 46)";4;2,83333;580;606399499
"C(145; 15, 18, 20, 44)";4;2,83333;580;606399499
"C(145; 15, 25, 33, 59)";4;2,83333;580;606399499
"C(145; 15, 25, 38, 49)";4;2,83333;580;606399499
"C(145; 16, 17, 44, 53)";4;2,83333;580;606399499
"C(145; 16, 19, 20, 46)";4;2,83333;580;606399499
"C(145; 16, 20, 46, 71)";4;2,83333;580;606399499
"C(145; 16, 23, 35, 50)";4;2,83333;580;606399499
"C(145; 16, 44, 54, 55)";4;2,83333;580;606399499
"C(145; 17, 18, 21, 29)";4;2,83333;580;606399499
"C(145; 17, 20, 52, 63)";4;2,83333;580;606399499
"C(145; 17, 25, 52, 57)";4;2,83333;580;606399499
"C(145; 17, 26, 45, 70)";4;2,83333;580;606399499
"C(145; 17, 27, 50, 53)";4;2,83333;580;606399499
"C(145; 17, 36, 52, 66)";4;2,83333;580;606399499
"C(145; 17, 39, 40, 69)";4;2,83333;580;606399499
"C(145; 18, 21, 22, 34)";4;2,83333;580;606399499
"C(145; 18, 26, 33, 64)";4;2,83333;580;606399499
"C(145; 18, 30, 34, 53)";4;2,83333;580;606399499
"C(145; 18, 30, 43, 63)";4;2,83333;580;606399499
"C(145; 18, 35, 38, 42)";4;2,83333;580;606399499
"C(145; 19, 29, 37, 43)";4;2,83333;580;606399499
"C(145; 19, 34, 40, 41)";4;2,83333;580;606399499
"C(145; 19, 36, 59, 60)";4;2,83333;580;606399499
"C(145; 19, 48, 60, 65)";4;2,83333;580;606399499
"C(145; 19, 52, 64, 65)";4;2,83333;580;606399499
"C(145; 21, 61, 70, 71)";4;2,83333;580;606399499
"C(145; 22, 24, 29, 62)";4;2,83333;580;606399499
