N,K,S,diameter,averageShortestPathLength,edges
170,4,C(170; 1; 7; 40; 63),4,2.9585798816568047,680
170,4,C(170; 1; 7; 49; 76),4,2.9585798816568047,680
170,4,C(170; 1; 7; 62; 73),4,2.9585798816568047,680
170,4,C(170; 1; 8; 35; 47),4,2.9585798816568047,680
170,4,C(170; 1; 9; 30; 73),4,2.9585798816568047,680
170,4,C(170; 1; 12; 55; 76),4,2.9585798816568047,680
170,4,C(170; 1; 16; 28; 37),4,2.9585798816568047,680
170,4,C(170; 1; 19; 27; 60),4,2.9585798816568047,680
170,4,C(170; 1; 23; 28; 36),4,2.9585798816568047,680
170,4,C(170; 1; 30; 48; 53),4,2.9585798816568047,680
170,4,C(170; 1; 36; 47; 55),4,2.9585798816568047,680
170,4,C(170; 1; 44; 70; 77),4,2.9585798816568047,680
170,4,C(170; 1; 59; 64; 73),4,2.9585798816568047,680
