N,K,S,diameter,averageShortestPathLength,edges
429,4,C(429; 1; 10; 46; 166),5,3.8411214953271027,1716
429,4,C(429; 1; 10; 58; 168),5,3.8411214953271027,1716
429,4,C(429; 1; 13; 81; 113),5,3.8411214953271027,1716
429,4,C(429; 1; 15; 39; 178),5,3.8411214953271027,1716
429,4,C(429; 1; 28; 71; 149),5,3.8411214953271027,1716
429,4,C(429; 1; 31; 44; 141),5,3.8411214953271027,1716
429,4,C(429; 1; 37; 59; 210),5,3.8411214953271027,1716
429,4,C(429; 1; 43; 69; 80),5,3.8411214953271027,1716
429,4,C(429; 1; 43; 155; 167),5,3.8411214953271027,1716
429,4,C(429; 1; 64; 113; 167),5,3.8411214953271027,1716
429,4,C(429; 1; 83; 120; 209),5,3.8411214953271027,1716
429,4,C(429; 1; 85; 179; 205),5,3.8411214953271027,1716
429,4,C(429; 1; 91; 126; 205),5,3.8411214953271027,1716
429,4,C(429; 1; 94; 123; 195),5,3.8411214953271027,1716
429,4,C(429; 1; 98; 106; 149),5,3.8411214953271027,1716
429,4,C(429; 1; 139; 181; 197),5,3.8411214953271027,1716
429,4,C(429; 1; 145; 155; 199),5,3.8411214953271027,1716
