Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(338; 1, 25)";13;8,67953;676;5760956
"C(338; 1, 27)";13;8,67953;676;5760956
"C(338; 1, 51)";13;8,67953;676;5760956
"C(338; 1, 53)";13;8,67953;676;5760956
"C(338; 1, 77)";13;8,67953;676;5760956
"C(338; 1, 79)";13;8,67953;676;5760956
"C(338; 1, 103)";13;8,67953;676;5760956
"C(338; 1, 105)";13;8,67953;676;5760956
"C(338; 1, 129)";13;8,67953;676;5760956
"C(338; 1, 131)";13;8,67953;676;5760956
"C(338; 1, 142)";13;8,67953;676;5760956
"C(338; 1, 155)";13;8,67953;676;5760956
"C(338; 1, 157)";13;8,67953;676;5760956
