Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(118; 1, 4, 22, 34)";4;2,66667;472;245919591
"C(118; 1, 5, 34, 48)";4;2,66667;472;245919591
"C(118; 1, 6, 15, 40)";4;2,66667;472;245919591
"C(118; 1, 6, 21, 51)";4;2,66667;472;245919591
"C(118; 1, 6, 23, 38)";4;2,66667;472;245919591
"C(118; 1, 7, 23, 34)";4;2,66667;472;245919591
"C(118; 1, 9, 24, 53)";4;2,66667;472;245919591
"C(118; 1, 10, 23, 51)";4;2,66667;472;245919591
"C(118; 1, 10, 24, 41)";4;2,66667;472;245919591
"C(118; 1, 11, 38, 56)";4;2,66667;472;245919591
"C(118; 1, 12, 17, 37)";4;2,66667;472;245919591
"C(118; 1, 12, 42, 49)";4;2,66667;472;245919591
"C(118; 1, 13, 19, 42)";4;2,66667;472;245919591
"C(118; 1, 14, 37, 49)";4;2,66667;472;245919591
"C(118; 1, 16, 46, 53)";4;2,66667;472;245919591
"C(118; 1, 18, 43, 48)";4;2,66667;472;245919591
"C(118; 1, 22, 41, 51)";4;2,66667;472;245919591
"C(118; 1, 24, 42, 55)";4;2,66667;472;245919591
"C(118; 1, 33, 41, 56)";4;2,66667;472;245919591
"C(118; 1, 34, 45, 53)";4;2,66667;472;245919591
