Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(145; 1, 4, 31, 45)";4;2,83333;580;606399499
"C(145; 1, 6, 25, 41)";4;2,83333;580;606399499
"C(145; 1, 7, 25, 54)";4;2,83333;580;606399499
"C(145; 1, 7, 30, 40)";4;2,83333;580;606399499
"C(145; 1, 8, 35, 57)";4;2,83333;580;606399499
"C(145; 1, 8, 39, 42)";4;2,83333;580;606399499
"C(145; 1, 9, 23, 58)";4;2,83333;580;606399499
"C(145; 1, 10, 14, 46)";4;2,83333;580;606399499
"C(145; 1, 11, 18, 50)";4;2,83333;580;606399499
"C(145; 1, 11, 50, 69)";4;2,83333;580;606399499
"C(145; 1, 13, 29, 63)";4;2,83333;580;606399499
"C(145; 1, 14, 32, 38)";4;2,83333;580;606399499
"C(145; 1, 14, 50, 56)";4;2,83333;580;606399499
"C(145; 1, 15, 25, 62)";4;2,83333;580;606399499
"C(145; 1, 16, 58, 67)";4;2,83333;580;606399499
"C(145; 1, 20, 24, 31)";4;2,83333;580;606399499
"C(145; 1, 21, 26, 35)";4;2,83333;580;606399499
"C(145; 1, 21, 35, 59)";4;2,83333;580;606399499
"C(145; 1, 26, 63, 68)";4;2,83333;580;606399499
"C(145; 1, 28, 35, 50)";4;2,83333;580;606399499
"C(145; 1, 28, 35, 66)";4;2,83333;580;606399499
"C(145; 1, 30, 51, 67)";4;2,83333;580;606399499
"C(145; 1, 35, 50, 57)";4;2,83333;580;606399499
"C(145; 1, 35, 59, 66)";4;2,83333;580;606399499
"C(145; 1, 39, 51, 60)";4;2,83333;580;606399499
"C(145; 1, 50, 54, 69)";4;2,83333;580;606399499
