Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(22; 1, 2, 3, 8)";2;1,61905;88;170089
"C(22; 1, 3, 5, 6)";2;1,61905;88;170089
"C(22; 1, 3, 7, 8)";2;1,61905;88;170089
"C(22; 1, 4, 5, 6)";2;1,61905;88;170089
"C(22; 1, 4, 5, 7)";2;1,61905;88;170089
"C(22; 1, 4, 6, 7)";2;1,61905;88;170089
"C(22; 1, 4, 7, 10)";2;1,61905;88;170089
"C(22; 1, 5, 6, 8)";2;1,61905;88;170089
"C(22; 1, 5, 6, 9)";2;1,61905;88;170089
"C(22; 1, 5, 7, 10)";2;1,61905;88;170089
"C(22; 1, 5, 9, 10)";2;1,61905;88;170089
"C(22; 1, 6, 7, 10)";2;1,61905;88;170089
"C(22; 1, 7, 8, 10)";2;1,61905;88;170089
"C(22; 1, 7, 9, 10)";2;1,61905;88;170089
"C(22; 1, 8, 9, 10)";2;1,61905;88;170089
