Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(17; 1, 3, 4)";2;1,625;51;246
"C(17; 1, 6, 7)";2;1,625;51;246
"C(17; 2, 3, 4)";2;1,625;51;246
"C(17; 2, 3, 5)";2;1,625;51;246
"C(17; 2, 4, 5)";2;1,625;51;246
"C(17; 2, 6, 7)";2;1,625;51;246
"C(17; 3, 4, 5)";2;1,625;51;246
"C(17; 3, 4, 6)";2;1,625;51;246
"C(17; 4, 5, 7)";2;1,625;51;246
"C(17; 4, 6, 7)";2;1,625;51;246
"C(17; 4, 6, 8)";2;1,625;51;246
"C(17; 5, 6, 8)";2;1,625;51;246
"C(17; 6, 7, 8)";2;1,625;51;246
