Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(190; 1, 22, 30)";5;3,83598;570;21026487
"C(190; 2, 20, 69)";5;3,83598;570;21026487
"C(190; 3, 66, 90)";5;3,83598;570;21026487
"C(190; 4, 40, 43)";5;3,83598;570;21026487
"C(190; 6, 17, 60)";5;3,83598;570;21026487
"C(190; 7, 20, 36)";5;3,83598;570;21026487
"C(190; 8, 9, 80)";5;3,83598;570;21026487
"C(190; 10, 13, 94)";5;3,83598;570;21026487
"C(190; 10, 18, 51)";5;3,83598;570;21026487
"C(190; 11, 50, 52)";5;3,83598;570;21026487
"C(190; 12, 61, 70)";5;3,83598;570;21026487
"C(190; 16, 30, 77)";5;3,83598;570;21026487
"C(190; 20, 31, 78)";5;3,83598;570;21026487
"C(190; 20, 74, 83)";5;3,83598;570;21026487
"C(190; 21, 60, 82)";5;3,83598;570;21026487
"C(190; 23, 64, 70)";5;3,83598;570;21026487
"C(190; 24, 27, 50)";5;3,83598;570;21026487
"C(190; 26, 53, 70)";5;3,83598;570;21026487
"C(190; 30, 37, 54)";5;3,83598;570;21026487
"C(190; 32, 59, 60)";5;3,83598;570;21026487
"C(190; 33, 34, 40)";5;3,83598;570;21026487
"C(190; 40, 42, 71)";5;3,83598;570;21026487
"C(190; 41, 48, 90)";5;3,83598;570;21026487
"C(190; 44, 60, 93)";5;3,83598;570;21026487
"C(190; 46, 67, 80)";5;3,83598;570;21026487
"C(190; 47, 80, 84)";5;3,83598;570;21026487
"C(190; 49, 50, 62)";5;3,83598;570;21026487
"C(190; 73, 86, 90)";5;3,83598;570;21026487
