Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(424; 2, 34, 61)";7;5,06856;1272;723677211
"C(424; 2, 34, 151)";7;5,06856;1272;723677211
"C(424; 2, 41, 50)";7;5,06856;1272;723677211
"C(424; 3, 14, 186)";7;5,06856;1272;723677211
"C(424; 5, 114, 118)";7;5,06856;1272;723677211
"C(424; 6, 29, 102)";7;5,06856;1272;723677211
"C(424; 6, 89, 150)";7;5,06856;1272;723677211
"C(424; 6, 102, 183)";7;5,06856;1272;723677211
"C(424; 6, 123, 150)";7;5,06856;1272;723677211
"C(424; 7, 10, 174)";7;5,06856;1272;723677211
"C(424; 9, 42, 134)";7;5,06856;1272;723677211
"C(424; 10, 93, 170)";7;5,06856;1272;723677211
"C(424; 10, 119, 170)";7;5,06856;1272;723677211
"C(424; 10, 174, 205)";7;5,06856;1272;723677211
"C(424; 11, 90, 166)";7;5,06856;1272;723677211
"C(424; 13, 42, 202)";7;5,06856;1272;723677211
"C(424; 14, 74, 75)";7;5,06856;1272;723677211
"C(424; 14, 74, 137)";7;5,06856;1272;723677211
"C(424; 15, 70, 82)";7;5,06856;1272;723677211
"C(424; 18, 26, 55)";7;5,06856;1272;723677211
"C(424; 18, 26, 157)";7;5,06856;1272;723677211
"C(424; 18, 87, 118)";7;5,06856;1272;723677211
"C(424; 19, 94, 194)";7;5,06856;1272;723677211
"C(424; 21, 30, 98)";7;5,06856;1272;723677211
"C(424; 22, 27, 126)";7;5,06856;1272;723677211
"C(424; 22, 35, 50)";7;5,06856;1272;723677211
"C(424; 22, 50, 177)";7;5,06856;1272;723677211
"C(424; 23, 34, 154)";7;5,06856;1272;723677211
"C(424; 25, 146, 166)";7;5,06856;1272;723677211
"C(424; 26, 103, 198)";7;5,06856;1272;723677211
"C(424; 26, 109, 198)";7;5,06856;1272;723677211
"C(424; 30, 67, 86)";7;5,06856;1272;723677211
"C(424; 31, 138, 198)";7;5,06856;1272;723677211
"C(424; 33, 74, 154)";7;5,06856;1272;723677211
"C(424; 34, 154, 189)";7;5,06856;1272;723677211
"C(424; 38, 69, 102)";7;5,06856;1272;723677211
"C(424; 38, 99, 202)";7;5,06856;1272;723677211
"C(424; 38, 113, 202)";7;5,06856;1272;723677211
"C(424; 39, 126, 182)";7;5,06856;1272;723677211
"C(424; 42, 134, 203)";7;5,06856;1272;723677211
"C(424; 42, 199, 202)";7;5,06856;1272;723677211
"C(424; 43, 82, 122)";7;5,06856;1272;723677211
"C(424; 45, 178, 210)";7;5,06856;1272;723677211
"C(424; 46, 66, 81)";7;5,06856;1272;723677211
"C(424; 46, 66, 131)";7;5,06856;1272;723677211
"C(424; 46, 95, 122)";7;5,06856;1272;723677211
"C(424; 46, 117, 122)";7;5,06856;1272;723677211
"C(424; 47, 54, 78)";7;5,06856;1272;723677211
"C(424; 49, 54, 70)";7;5,06856;1272;723677211
"C(424; 51, 186, 194)";7;5,06856;1272;723677211
"C(424; 54, 70, 163)";7;5,06856;1272;723677211
"C(424; 54, 78, 165)";7;5,06856;1272;723677211
"C(424; 57, 142, 158)";7;5,06856;1272;723677211
"C(424; 58, 73, 138)";7;5,06856;1272;723677211
"C(424; 58, 83, 178)";7;5,06856;1272;723677211
"C(424; 58, 129, 178)";7;5,06856;1272;723677211
"C(424; 58, 138, 139)";7;5,06856;1272;723677211
"C(424; 59, 134, 158)";7;5,06856;1272;723677211
"C(424; 62, 146, 211)";7;5,06856;1272;723677211
"C(424; 62, 195, 206)";7;5,06856;1272;723677211
"C(424; 63, 90, 130)";7;5,06856;1272;723677211
"C(424; 65, 162, 210)";7;5,06856;1272;723677211
"C(424; 66, 105, 150)";7;5,06856;1272;723677211
"C(424; 66, 107, 150)";7;5,06856;1272;723677211
"C(424; 70, 82, 197)";7;5,06856;1272;723677211
"C(424; 74, 154, 179)";7;5,06856;1272;723677211
"C(424; 78, 97, 170)";7;5,06856;1272;723677211
"C(424; 79, 86, 190)";7;5,06856;1272;723677211
"C(424; 82, 122, 169)";7;5,06856;1272;723677211
"C(424; 85, 114, 182)";7;5,06856;1272;723677211
"C(424; 86, 133, 190)";7;5,06856;1272;723677211
"C(424; 90, 130, 149)";7;5,06856;1272;723677211
"C(424; 90, 166, 201)";7;5,06856;1272;723677211
"C(424; 91, 130, 142)";7;5,06856;1272;723677211
"C(424; 94, 98, 101)";7;5,06856;1272;723677211
"C(424; 94, 98, 111)";7;5,06856;1272;723677211
"C(424; 110, 135, 206)";7;5,06856;1272;723677211
"C(424; 110, 174, 175)";7;5,06856;1272;723677211
"C(424; 114, 118, 207)";7;5,06856;1272;723677211
"C(424; 114, 127, 182)";7;5,06856;1272;723677211
"C(424; 121, 130, 142)";7;5,06856;1272;723677211
"C(424; 126, 173, 182)";7;5,06856;1272;723677211
"C(424; 134, 153, 158)";7;5,06856;1272;723677211
"C(424; 138, 181, 198)";7;5,06856;1272;723677211
"C(424; 141, 162, 190)";7;5,06856;1272;723677211
"C(424; 142, 155, 158)";7;5,06856;1272;723677211
"C(424; 146, 166, 187)";7;5,06856;1272;723677211
"C(424; 147, 162, 210)";7;5,06856;1272;723677211
"C(424; 161, 186, 194)";7;5,06856;1272;723677211
"C(424; 167, 178, 210)";7;5,06856;1272;723677211
