Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(93; 1, 6, 26)";4;3;279;663464
"C(93; 1, 10, 25)";4;3;279;663464
"C(93; 1, 11, 18)";4;3;279;663464
"C(93; 1, 13, 21)";4;3;279;663464
"C(93; 1, 14, 34)";4;3;279;663464
"C(93; 1, 16, 41)";4;3;279;663464
"C(93; 1, 17, 27)";4;3;279;663464
"C(93; 1, 19, 26)";4;3;279;663464
"C(93; 1, 20, 29)";4;3;279;663464
"C(93; 1, 25, 36)";4;3;279;663464
"C(93; 1, 27, 43)";4;3;279;663464
"C(93; 1, 28, 44)";4;3;279;663464
